VistID,Time_Spent,Age,Avg_Income,Internet_Usage,Ad_Topic,Country_Name,City_Name,Sex,Time_Period,Weekday,Month,Year,Clicked
5303100,78.41,35,65653.47,236.87,product_2,Antigua and Barbuda,South Johnnymouth,M,Noon,Friday,June,2020,0
2028296,85.61,20,64433.99,221.51,product_27,Antigua and Barbuda,South Johnnymouth,M,Morning,Monday,April,2020,0
3707475,89.34,31,54774.77,202.16,product_13,Antigua and Barbuda,South Johnnymouth,M,Mid-Night,Wednesday,July,2020,0
2343307,37.45,47,31281.01,167.86,product_15,Antigua and Barbuda,South Johnnymouth,F,Mid-Night,Sunday,April,2020,1
2741478,84.76,39,61625.87,256.39,product_26,Argentina,Ianmouth,F,Evening,Saturday,June,2020,0
3243925,66.01,43,33952,191.26,product_13,Argentina,Port Julie,F,Mid-Night,Thursday,July,2020,1
6938470,35.11,48,42362,177.46,product_28,Argentina,Port Julie,M,Noon,Sunday,April,2020,1
9174187,80.51,49,69710.51,249.54,product_10,Argentina,Port Julie,M,Night,Thursday,March,2020,0
2124337,73.89,27,78119.5,233.04,product_8,Argentina,Port Julie,F,Mid-Night,Tuesday,March,2020,0
3748501,70.68,21,51049.47,222.11,product_29,Argentina,Ianmouth,F,Night,Monday,January,2020,0
1490281,60.23,51,44218,142.04,product_21,Argentina,Port Julie,M,Morning,Saturday,February,2020,1
6619292,72.53,45,73413.87,207.87,product_4,Argentina,Port Julie,M,Night,Thursday,May,2020,0
2105096,84.69,33,64395.85,228.81,product_25,Argentina,Ianmouth,F,Evening,Friday,June,2020,0
9219232,46.37,20,49996,152.94,product_1,Argentina,Port Julie,F,Evening,Monday,July,2020,1
6166482,84.54,34,69710.51,175.14,product_15,Argentina,Ianmouth,F,Morning,Sunday,March,2020,0
3037096,65.1,51,56370,132.66,product_14,Argentina,Port Julie,M,Early-Morning,Monday,June,2020,1
9625895,37.05,36,52462,137.63,product_21,Argentina,Port Julie,F,Mid-Night,Saturday,February,2020,1
1737524,88.85,28,58363.12,219.49,product_2,Argentina,Ianmouth,M,Night,Friday,February,2020,0
6267975,46.28,42,20857,196.61,product_17,Argentina,Port Julie,M,Morning,Sunday,February,2020,1
7872618,79.15,43,66176.97,213.36,product_30,Argentina,Port Julie,F,Noon,Wednesday,June,2020,0
9036108,60.7,49,42993.48,110.57,product_27,Argentina,Port Julie,M,Mid-Night,Sunday,June,2020,1
6189501,69.35,29,53431.35,252.77,product_24,Argentina,Ianmouth,M,Noon,Saturday,February,2020,1
8977651,89.05,25,66412.04,238.58,product_25,Argentina,Ianmouth,F,Mid-Night,Saturday,April,2020,0
3827734,67.71,36,67516.07,178.92,product_22,Argentina,Port Julie,M,Mid-Night,Saturday,January,2020,0
6256331,78.36,40,67307.43,227.73,product_1,Argentina,Ianmouth,F,Mid-Night,Sunday,May,2020,0
6990775,66.69,56,43882,136.85,product_22,Argentina,Port Julie,M,Noon,Tuesday,June,2020,1
2697218,55.46,57,58966,131.98,product_11,Argentina,Port Julie,F,Mid-Night,Saturday,March,2020,1
6690897,45.44,35,73348,145.85,product_25,Argentina,Port Julie,M,Mid-Night,Friday,July,2020,1
5709836,76.49,38,55015.08,226.11,product_24,Argentina,Ianmouth,F,Mid-Night,Tuesday,April,2020,0
9680160,69.88,48,58363.12,202.16,product_30,Argentina,Ianmouth,M,Morning,Tuesday,April,2020,0
8872679,85.03,44,56986.73,161.42,product_12,Argentina,Port Julie,M,Early-Morning,Monday,April,2020,0
1480703,73.93,50,64395.85,230.93,product_22,Argentina,Ianmouth,F,Noon,Tuesday,May,2020,0
4524151,88.91,48,75535.14,199.76,product_2,Argentina,Ianmouth,M,Morning,Wednesday,February,2020,0
5148908,77.69,36,58920.44,245.89,product_22,Argentina,Port Julie,M,Noon,Monday,June,2020,0
6545734,78.41,32,63966.72,212.67,product_2,Argentina,Ianmouth,M,Mid-Night,Sunday,February,2020,0
1912121,42.83,26,44249,109.77,product_15,Argentina,Port Julie,M,Mid-Night,Friday,February,2020,1
6385878,71.03,19,47448,115.35,product_26,Argentina,Port Julie,F,Mid-Night,Tuesday,June,2020,1
9159326,40.04,43,59243,119.27,product_28,Armenia,Nicholasport,F,Mid-Night,Friday,May,2020,1
7474266,89.66,34,52802.58,171.23,product_1,Armenia,Nicholasport,M,Noon,Wednesday,February,2020,0
3831341,86.69,45,57691.95,213.96,product_14,Armenia,Daviesborough,M,Night,Thursday,June,2020,0
8921917,67.05,44,72209.99,218.49,product_25,Armenia,Nicholasport,F,Night,Friday,February,2020,0
2930531,85.61,27,65186.58,216.24,product_9,Armenia,Josephberg,M,Noon,Sunday,May,2020,0
6556802,66.03,34,60805.93,204.56,product_27,Armenia,Nicholasport,F,Night,Monday,May,2020,0
1746268,89.21,35,54429.17,222.87,product_27,Armenia,Daviesborough,M,Evening,Sunday,April,2020,1
2371857,39.5,49,41356,158.8,product_21,Armenia,Nicholasport,F,Noon,Saturday,March,2020,1
1920864,79.22,20,53767.12,235.97,product_12,Armenia,Nicholasport,F,Mid-Night,Tuesday,May,2020,1
6117535,67.58,48,46722.07,231.49,product_26,Armenia,Nicholasport,M,Morning,Tuesday,April,2020,0
8153533,36.49,41,42898,120.75,product_5,Armenia,Nicholasport,F,Night,Thursday,February,2020,1
5646199,73.27,44,54952.42,223.93,product_28,Armenia,Daviesborough,M,Evening,Friday,February,2020,0
6799262,46.04,43,38745,131.72,product_9,Armenia,Nicholasport,M,Noon,Monday,January,2020,1
6623493,81.32,49,65044.59,178.92,product_26,Armenia,Nicholasport,F,Mid-Night,Saturday,May,2020,0
4937102,78.01,21,61617.98,179.82,product_19,Armenia,Josephberg,F,Evening,Friday,February,2020,0
2633184,69.62,31,72683.35,203.23,product_18,Armenia,Josephberg,M,Mid-Night,Friday,April,2020,0
8831291,71.27,25,62109.8,209.64,product_23,Armenia,Daviesborough,F,Night,Saturday,June,2020,0
2509124,67.39,44,51257.26,107.19,product_13,Armenia,Josephberg,F,Noon,Sunday,January,2020,1
7487881,81.98,35,51636.12,200.59,product_11,Armenia,Daviesborough,F,Mid-Night,Friday,June,2020,0
3002545,40.04,32,14776,119.32,product_29,Armenia,Nicholasport,F,Noon,Tuesday,February,2020,1
4215873,42.94,61,65773,135.72,product_29,Armenia,Nicholasport,F,Night,Wednesday,July,2020,1
6463693,81.56,24,67132.46,196.17,product_9,Armenia,Josephberg,F,Morning,Friday,June,2020,0
2228937,60.94,41,58544,106.96,product_18,Armenia,Nicholasport,F,Morning,Saturday,March,2020,1
2484820,36.44,37,25767,153.12,product_28,Armenia,Nicholasport,F,Morning,Wednesday,July,2020,1
3774011,40.42,56,45581,150.77,product_13,Armenia,Nicholasport,M,Noon,Tuesday,July,2020,1
4492149,76.28,50,58996.12,212.87,product_4,Armenia,Nicholasport,M,Evening,Thursday,January,2020,0
9184129,67.71,25,63430.33,225.76,product_9,Armenia,Daviesborough,M,Mid-Night,Thursday,April,2020,0
1073893,80.46,51,42760.22,193.8,product_20,Armenia,Josephberg,F,Morning,Tuesday,April,2020,0
4896184,68.88,38,58037.66,225.87,product_14,Armenia,Nicholasport,M,Early-Morning,Friday,March,2020,0
5249708,84.08,23,64238.71,221.94,product_12,Aruba,Lake Melindamouth,F,Noon,Tuesday,July,2020,0
8304737,86.41,28,45593.93,207.48,product_6,Aruba,Lake Melindamouth,M,Night,Tuesday,March,2020,0
8154168,75.83,51,62161.26,184.88,product_7,Aruba,Lake Melindamouth,F,Evening,Monday,March,2020,0
4518295,76.64,24,63966.72,213.36,product_20,Aruba,Lake Melindamouth,F,Evening,Sunday,June,2020,0
2489955,80.99,23,51049.47,233.36,product_16,Aruba,Lake Melindamouth,M,Mid-Night,Wednesday,March,2020,0
4192323,79.82,35,70225.6,226.69,product_24,Aruba,Lake Melindamouth,F,Mid-Night,Friday,March,2020,0
6853304,75,50,56735.83,228.03,product_14,Aruba,Lake Melindamouth,F,Evening,Thursday,June,2020,0
3311378,86.76,23,52140.04,170.9,product_28,Aruba,Lake Melindamouth,M,Mid-Night,Saturday,May,2020,0
8961197,76.99,42,57844.96,241.03,product_29,Aruba,Lake Melindamouth,M,Mid-Night,Thursday,March,2020,0
2793088,67.47,38,47258.59,230.52,product_26,Aruba,Lake Melindamouth,M,Evening,Saturday,June,2020,0
6832096,84.54,21,74024.61,218.8,product_30,Aruba,Lake Melindamouth,M,Morning,Monday,May,2020,0
8167759,59.99,33,65186.58,231.94,product_13,Aruba,Lake Melindamouth,M,Noon,Tuesday,January,2020,0
7132286,70.79,42,69758.31,225.34,product_25,Aruba,Lake Melindamouth,F,Evening,Tuesday,June,2020,0
6120317,77.05,38,56884.74,230.95,product_4,Aruba,Lake Melindamouth,F,Noon,Saturday,January,2020,0
2367869,76.81,42,57669.41,186.48,product_19,Aruba,Lake Melindamouth,M,Night,Thursday,July,2020,0
8965954,80.72,33,61227.59,227.63,product_10,Aruba,Lake Melindamouth,F,Mid-Night,Wednesday,May,2020,0
5834848,76.83,47,58909.36,225.87,product_15,Aruba,Lake Melindamouth,F,Evening,Thursday,July,2020,0
6138244,83.4,26,72683.35,230.9,product_15,Aruba,Lake Melindamouth,M,Morning,Saturday,February,2020,0
3324848,83.48,53,64564.07,211.83,product_12,Aruba,Lake Melindamouth,F,Night,Saturday,February,2020,0
4669624,85.26,23,68305.91,198.24,product_29,Aruba,Lake Melindamouth,F,Mid-Night,Saturday,June,2020,0
9099164,82.52,51,50983.75,228.81,product_10,Aruba,Lake Melindamouth,F,Night,Thursday,June,2020,0
3068397,88.89,22,70510.59,228.03,product_16,Australia,Penatown,F,Night,Tuesday,April,2020,0
9170820,78.36,38,64238.71,175.14,product_1,Australia,New Tina,F,Morning,Friday,March,2020,1
2292831,87.97,51,53673.08,195.93,product_21,Australia,Port Jessica,M,Evening,Monday,January,2020,0
1962707,69.17,29,39132,144.62,product_22,Australia,Port Jefferybury,F,Mid-Night,Thursday,June,2020,1
3702197,65.65,50,63551.67,209.93,product_18,Australia,Helenborough,M,Morning,Wednesday,July,2020,0
8779070,69.97,50,50038.65,200.71,product_24,Australia,West Shannon,F,Evening,Sunday,May,2020,0
3069634,75.64,44,74430.08,249.45,product_22,Australia,New Tina,F,Morning,Sunday,May,2020,0
9026844,66,48,24593.33,131.76,product_28,Australia,Port Jefferybury,M,Mid-Night,Monday,March,2020,1
1183832,89.37,34,42760.22,162.03,product_2,Australia,Port Stacey,M,Noon,Saturday,April,2020,0
2419537,57.2,54,46473,140.39,product_17,Australia,Helenborough,F,Early-Morning,Tuesday,February,2020,1
8777538,83.49,28,36834.04,227.63,product_24,Australia,Port Jefferybury,M,Evening,Thursday,March,2020,0
3932639,72.8,22,56216.57,217.37,product_23,Australia,Helenborough,F,Evening,Tuesday,May,2020,0
6179592,69.95,22,40478.83,186.37,product_12,Australia,Port Jessica,M,Evening,Thursday,March,2020,0
3988815,83.97,28,60082.66,172.81,product_20,Australia,Port Jefferybury,F,Morning,Tuesday,May,2020,0
8280642,44.13,27,23975,132.63,product_7,Australia,Port Jefferybury,F,Mid-Night,Wednesday,April,2020,1
3533968,69.35,38,61617.98,194.56,product_27,Australia,Port Jefferybury,M,Evening,Saturday,April,2020,0
9680837,51.56,46,63102.19,124.85,product_3,Australia,Helenborough,F,Noon,Thursday,January,2020,1
3743411,36.37,33,64148,214.38,product_21,Australia,Helenborough,F,Noon,Tuesday,January,2020,1
2779549,78.24,50,61172.07,203.87,product_1,Australia,West Shannon,F,Noon,Friday,May,2020,0
8742111,81.05,35,64631.22,222.91,product_16,Australia,West Shannon,F,Night,Friday,March,2020,0
7595839,73.18,23,58476.57,231.37,product_4,Australia,Helenborough,F,Morning,Friday,January,2020,0
6037535,43.84,36,70592.81,167.42,product_12,Australia,Port Jessica,F,Morning,Tuesday,June,2020,1
2918121,57.7,34,42696.67,109.07,product_17,Australia,New Tina,F,Night,Monday,March,2020,1
9754290,73.84,41,52177,164.25,product_16,Australia,Port Jefferybury,M,Early-Morning,Thursday,June,2020,1
5088001,69.01,37,52416.18,214.74,product_20,Australia,Port Jefferybury,F,Morning,Wednesday,February,2020,0
9617857,56.39,58,32252.38,154.23,product_8,Australia,West Shannon,F,Morning,Sunday,February,2020,1
3064794,39.5,61,62940,129.8,product_23,Australia,Helenborough,F,Night,Sunday,July,2020,1
4701721,59.51,58,39132.64,140.83,product_15,Australia,Penatown,F,Mid-Night,Thursday,June,2020,1
7328610,83.48,48,59047.91,232.21,product_6,Australia,West Shannon,M,Noon,Saturday,June,2020,0
6805934,73.89,43,66050.63,223.2,product_25,Australia,Port Jefferybury,F,Evening,Wednesday,June,2020,0
1717757,45.11,38,56683,144.62,product_10,Australia,Jamesfurt,M,Mid-Night,Monday,January,2020,1
5382467,46.13,30,50672,104.78,product_9,Australia,Port Jessica,F,Morning,Wednesday,February,2020,1
7188524,80.96,53,64287.78,189.91,product_30,Australia,Helenborough,M,Evening,Tuesday,July,2020,0
6614034,74.41,20,60372.64,190.08,product_19,Australia,Port Jefferybury,M,Mid-Night,Tuesday,January,2020,0
3922466,74.38,19,61526.25,218.49,product_13,Australia,Helenborough,F,Evening,Sunday,April,2020,0
5551943,43.02,31,28029,131.76,product_4,Australia,Port Jessica,M,Night,Friday,March,2020,1
2474146,44.15,23,47051,111.02,product_1,Australia,Port Jefferybury,F,Early-Morning,Thursday,April,2020,1
2362991,78.32,28,49309.14,239.52,product_16,Australia,Jamesfurt,F,Noon,Sunday,June,2020,1
2318449,88.04,22,55901.12,234.26,product_30,Austria,Jamiefort,F,Morning,Saturday,January,2020,0
4921564,75.19,46,66269.49,186.98,product_28,Austria,Joanntown,M,Evening,Wednesday,March,2020,0
9984132,39.94,36,13997,127.65,product_11,Austria,Jamiefort,M,Mid-Night,Friday,May,2020,1
7882933,75.15,22,52011,212.87,product_12,Austria,Jamiefort,M,Noon,Wednesday,May,2020,0
3405870,76.21,23,65834.97,245.78,product_13,Austria,New Taylorburgh,M,Mid-Night,Saturday,July,2020,0
8781109,87.27,29,25599,105.22,product_28,Austria,Jamiefort,F,Night,Saturday,July,2020,1
2523083,79.18,33,58996.12,217.37,product_6,Austria,New Taylorburgh,M,Evening,Wednesday,January,2020,0
8287289,38.65,57,41548,132.55,product_30,Austria,Jamiefort,F,Mid-Night,Thursday,May,2020,1
7090493,68.68,42,72325.91,231.95,product_30,Austria,Joanntown,F,Night,Tuesday,June,2020,0
5362643,56.46,54,28387,115.79,product_6,Austria,Jamiefort,M,Evening,Wednesday,March,2020,1
2336617,68.72,27,66861.67,225.97,product_2,Austria,New Taylorburgh,F,Evening,Tuesday,February,2020,0
4008393,62.06,44,44174.25,105,product_17,Austria,Port Paultown,F,Noon,Tuesday,April,2020,1
3418830,76.7,22,59785.94,229.88,product_1,Austria,Port Paultown,M,Morning,Wednesday,February,2020,0
2012570,43.57,55,39552,171.24,product_1,Austria,Jamiefort,F,Night,Monday,June,2020,1
3858480,44.57,32,48867,127.65,product_22,Austria,Jamiefort,F,Night,Tuesday,May,2020,1
8538051,82.7,53,41884.64,250.32,product_13,Austria,Port Paultown,F,Morning,Friday,May,2020,0
2798391,42.83,38,51163,129.88,product_3,Austria,Jamiefort,F,Early-Morning,Monday,July,2020,1
5259621,78.76,24,46422.76,219.98,product_15,Austria,Joanntown,M,Morning,Friday,January,2020,0
6697112,79.18,32,57868.44,204.86,product_13,Austria,Port Paultown,M,Mid-Night,Friday,April,2020,1
9843064,83.42,25,49850.52,183.42,product_12,Austria,East Toddfort,M,Noon,Friday,March,2020,0
1386866,40.88,43,65900,174.88,product_24,Austria,Jamiefort,M,Noon,Monday,March,2020,1
5516029,60.7,50,36037,184.23,product_20,Austria,Jamiefort,M,Early-Morning,Friday,April,2020,1
6125364,65.1,38,34191,151.54,product_21,Austria,Jamiefort,F,Mid-Night,Thursday,April,2020,1
7898281,89.71,42,66412.04,225.34,product_2,Austria,Port Paultown,F,Night,Tuesday,June,2020,0
6281556,74.07,46,60938.73,207.96,product_19,Austria,Joanntown,F,Morning,Tuesday,May,2020,0
1552789,49.81,47,41233,143.13,product_27,Austria,Jamiefort,F,Evening,Friday,July,2020,1
9863551,85.4,39,66263.37,250.03,product_7,Austria,East Toddfort,F,Mid-Night,Tuesday,January,2020,0
2039098,62.42,48,43779,108.27,product_9,Austria,Jamiefort,M,Noon,Thursday,April,2020,1
4774212,81.45,44,69285.69,222.72,product_17,Azerbaijan,Isaacborough,M,Morning,Saturday,February,2020,0
4233428,84.73,27,23975,150.8,product_22,Azerbaijan,Port Gregory,M,Night,Friday,January,2020,1
2715373,63.99,61,40183,115.35,product_16,Azerbaijan,Port Gregory,F,Noon,Thursday,January,2020,1
5120627,67.26,41,14548,168,product_29,Azerbaijan,Port Gregory,F,Morning,Wednesday,June,2020,1
5960449,36.44,50,45401,129.01,product_16,Azerbaijan,Port Gregory,F,Mid-Night,Saturday,March,2020,1
6584846,77.22,36,67686.16,233.56,product_19,Azerbaijan,Isaacborough,M,Evening,Friday,February,2020,0
4474209,86.78,38,67058.72,192.81,product_22,Azerbaijan,Isaacborough,F,Noon,Friday,July,2020,0
1492891,74.32,53,38641,141.36,product_6,Azerbaijan,Port Gregory,M,Mid-Night,Saturday,May,2020,1
5810363,82.79,35,33258,140.46,product_23,Azerbaijan,Port Gregory,F,Early-Morning,Saturday,July,2020,1
4022420,83.4,34,66691.23,207.87,product_19,Azerbaijan,West Daleborough,F,Night,Sunday,May,2020,0
1945941,49.78,36,66430,141.96,product_11,Azerbaijan,Port Gregory,M,Mid-Night,Tuesday,May,2020,1
9961679,66.4,38,60550.66,222.25,product_18,Azerbaijan,Isaacborough,F,Night,Saturday,July,2020,0
4606800,66.83,50,73882.91,208.01,product_14,Azerbaijan,Isaacborough,F,Noon,Saturday,July,2020,0
8174585,46.13,57,34942,111.8,product_30,Azerbaijan,Port Gregory,M,Morning,Sunday,April,2020,1
8939642,86.78,26,66217.31,214.74,product_17,Azerbaijan,Port Gregory,M,Evening,Tuesday,July,2020,0
6485829,78.76,33,70012.83,216.49,product_6,Azerbaijan,Isaacborough,M,Mid-Night,Saturday,January,2020,0
3389750,46.28,54,32007,146.13,product_1,Azerbaijan,Port Gregory,M,Morning,Saturday,January,2020,1
5491700,88.97,50,59420,163,product_16,Azerbaijan,Port Gregory,M,Morning,Saturday,July,2020,1
3070232,68.01,25,64775.1,227.73,product_1,Azerbaijan,West Daleborough,M,Evening,Friday,March,2020,0
4780908,77.63,29,56113.37,239.22,product_13,Azerbaijan,Port Gregory,F,Evening,Sunday,February,2020,0
6357624,43.77,43,49743,151.63,product_28,Azerbaijan,Port Gregory,M,Early-Morning,Monday,July,2020,1
1414065,77.07,46,52416.18,164.02,product_14,Azerbaijan,Isaacborough,F,Night,Wednesday,February,2020,0
7748759,83.16,20,70505.06,249.45,product_22,Azerbaijan,Isaacborough,M,Night,Wednesday,January,2020,0
5799325,50.08,39,49283,122.04,product_4,Azerbaijan,Port Gregory,M,Noon,Monday,May,2020,1
6066943,45.44,32,44174,166.85,product_11,Azerbaijan,Port Gregory,F,Mid-Night,Wednesday,January,2020,1
4127208,64.2,26,66176.97,267.01,product_25,Azerbaijan,Isaacborough,M,Noon,Wednesday,May,2020,0
1543900,46.08,46,42898,124.58,product_18,Azerbaijan,Port Gregory,F,Night,Thursday,February,2020,1
6056650,72.53,32,56637.59,191.17,product_15,Azerbaijan,West Daleborough,M,Night,Thursday,January,2020,0
3226053,65.07,24,56735.83,210.23,product_23,Azerbaijan,Isaacborough,F,Evening,Sunday,February,2020,1
8981149,78.76,36,24593,107.56,product_25,Azerbaijan,Port Gregory,M,Evening,Wednesday,February,2020,1
3375702,84.98,31,68862,222.91,product_6,Azerbaijan,Isaacborough,M,Night,Thursday,February,2020,0
9590179,57.35,58,64411,148.93,product_9,Azerbaijan,Port Gregory,F,Early-Morning,Sunday,February,2020,1
2266074,64.63,45,15598.29,158.8,product_22,Azerbaijan,Isaacborough,M,Mid-Night,Sunday,June,2020,1
4449301,56.56,22,54774.77,235.35,product_24,Azerbaijan,Port Gregory,F,Mid-Night,Monday,May,2020,0
6356502,67.71,39,66412.04,209.25,product_20,Azerbaijan,West Daleborough,F,Morning,Tuesday,July,2020,0
2794993,86.38,28,61117.5,194.37,product_25,Bahamas,East Georgeside,M,Mid-Night,Friday,April,2020,0
8742109,33.21,41,74445,140.46,product_9,Bahamas,Alexisland,F,Night,Tuesday,January,2020,1
7165650,79.8,28,57179.91,229.88,product_12,Bahamas,West Michaelport,M,Night,Friday,April,2020,1
6673904,77.95,31,62572.88,233.65,product_12,Bahamas,Port Mathew,M,Night,Thursday,June,2020,0
5593550,83.66,45,57260.41,221.51,product_2,Bahamas,West Michaelport,M,Night,Friday,March,2020,0
1613664,84.71,50,72325.91,208.05,product_30,Bahamas,Jeremybury,M,Mid-Night,Sunday,January,2020,0
1555247,38.1,53,36037,123.13,product_13,Bahamas,Brownton,M,Night,Tuesday,February,2020,1
1620070,87.26,29,64902.47,267.01,product_20,Bahamas,Brownton,M,Night,Friday,March,2020,0
9687395,47.64,34,49309,128.17,product_6,Bahamas,Alexisland,M,Evening,Friday,February,2020,1
9329752,76.84,21,60309.58,231.59,product_25,Bahamas,New Marcusbury,F,Night,Friday,June,2020,0
6733882,79.6,35,69481.85,208.76,product_19,Bahamas,East Georgeside,M,Evening,Saturday,July,2020,0
